climber_id,expid,membid,myear,sex,calcage,citizen,status,msolo,msuccess,msmtdate1,msmtdate2,msmtdate3,route1,route2,route3,route4,mo2used,mo2none,mo2climb,mo2descent,mo2sleep,death,deathdate,msmtbid,stdrte,new_route,new_status,climber_count
16466,EVER14108,4,2014,M,24,Nepal,H-A Worker,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,18/04/2014,1,True,South,Other,
16467,EVER14108,3,2014,M,45,Nepal,H-A Worker,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,18/04/2014,1,True,South,Other,
16468,EVER14108,5,2014,M,30,Nepal,H-A Worker,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,18/04/2014,1,True,South,Other,
16469,EVER14111,5,2014,F,47,Chile,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16470,EVER14111,3,2014,M,35,Chile,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16471,EVER14111,2,2014,M,52,Chile,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16472,EVER14111,4,2014,M,50,Chile,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16473,EVER14111,1,2014,M,37,Chile,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16474,EVER14111,6,2014,M,44,Argentina,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16475,EVER14111,8,2014,M,49,Chile,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16476,EVER14111,7,2014,F,35,Chile,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16477,EVER14111,9,2014,M,53,Chile,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16478,EVER14109,2,2014,M,34,Belgium,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16479,EVER14109,5,2014,M,34,India,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16480,EVER14109,6,2014,M,37,Myanmar,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16481,EVER14109,4,2014,M,66,Norway,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16482,EVER14109,13,2014,M,26,Nepal,H-A Worker,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,2/04/2014,1,True,South,Other,
16483,EVER14109,3,2014,M,46,Australia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16484,EVER14109,1,2014,M,52,Canada,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16485,EVER14109,7,2014,M,44,Myanmar,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16486,EVER14109,11,2014,M,34,Myanmar,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16487,EVER14109,10,2014,M,31,Myanmar,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16488,EVER14109,9,2014,M,50,Netherlands,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16489,EVER14109,12,2014,M,31,Myanmar,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16490,EVER14109,8,2014,M,29,Norway,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16491,EVER14110,2,2014,M,36,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16492,EVER14110,4,2014,F,35,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16493,EVER14110,1,2014,M,52,USA,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16494,EVER14110,3,2014,M,41,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16495,EVER14110,5,2014,M,32,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16496,EVER14110,6,2014,M,29,Poland,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16497,EVER14110,9,2014,F,51,Canada,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16498,EVER14110,7,2014,M,24,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16499,EVER14110,8,2014,F,41,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16500,EVER14110,10,2014,M,47,China,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16501,EVER14112,4,2014,M,20,Malaysia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16502,EVER14112,5,2014,M,19,Malaysia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16503,EVER14112,7,2014,M,22,Malaysia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16504,EVER14112,6,2014,F,45,Malaysia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16505,EVER14112,1,2014,M,25,Malaysia,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16506,EVER14112,2,2014,M,48,Malaysia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16507,EVER14112,3,2014,M,49,Belgium,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16508,EVER14113,6,2014,M,45,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16509,EVER14113,7,2014,M,39,Switzerland,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16510,EVER14113,1,2014,M,52,New Zealand,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16511,EVER14113,2,2014,M,54,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16512,EVER14113,5,2014,M,42,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16513,EVER14113,4,2014,M,45,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16514,EVER14113,3,2014,F,52,New Zealand,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16515,EVER14114,6,2014,M,24,Japan,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16516,EVER14114,4,2014,M,28,Australia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16517,EVER14114,3,2014,M,34,UK,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16518,EVER14114,5,2014,F,33,Iceland,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16519,EVER14114,11,2014,M,24,Nepal,H-A Worker (Cook),False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,18/04/2014,1,True,South,Cook,
16520,EVER14114,9,2014,M,19,Nepal,H-A Worker (Cook),False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,1/05/2014,1,True,South,Cook,
16521,EVER14114,10,2014,M,33,Nepal,H-A Worker (Cook),False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,18/04/2014,1,True,South,Cook,
16522,EVER14114,12,2014,M,25,Nepal,H-A Worker,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,True,18/04/2014,1,True,South,Other,
16523,EVER14114,2,2014,M,49,Nepal,Climbing Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16524,EVER14114,1,2014,M,49,New Zealand,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16525,EVER14114,8,2014,M,48,Ukraine,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16526,EVER14114,7,2014,M,54,Australia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16527,EVER14115,7,2014,M,52,USA,Climber,False,False,18/04/2014,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,13.0
16528,EVER14115,6,2014,M,41,China,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16529,EVER14115,5,2014,M,50,Canada,Climber,False,False,18/04/2014,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,13.0
16530,EVER14115,3,2014,F,44,New Zealand,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16531,EVER14115,4,2014,M,61,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16532,EVER14115,8,2014,M,45,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16533,EVER14115,2,2014,M,48,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16534,EVER14115,1,2014,M,44,UK,Leader,False,False,18/04/2014,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,13.0
16535,EVER14116,18,2014,M,49,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16536,EVER14116,2,2014,M,54,New Zealand,Deputy Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Deputy,
16537,EVER14116,16,2014,M,33,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16538,EVER14116,22,2014,F,38,China,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16539,EVER14116,3,2014,M,50,New Zealand,Deputy Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Deputy,
16540,EVER14116,21,2014,M,39,Norway,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16541,EVER14116,1,2014,M,61,New Zealand,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16542,EVER14116,17,2014,M,59,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16543,EVER14116,20,2014,M,47,Japan,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16544,EVER14116,19,2014,M,50,UK,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16545,EVER14116,14,2014,M,43,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16546,EVER14116,15,2014,M,54,Japan,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16547,EVER14116,6,2014,M,38,Norway,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16548,EVER14116,7,2014,M,34,Japan,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16549,EVER14116,5,2014,F,54,New Zealand,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16550,EVER14116,13,2014,M,35,New Zealand,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16551,EVER14116,4,2014,M,50,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16552,EVER14116,8,2014,M,29,New Zealand,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16553,EVER14116,9,2014,M,41,China,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16554,EVER14116,12,2014,M,28,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16555,EVER14116,11,2014,M,47,New Zealand,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16556,EVER14116,10,2014,F,57,Australia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16557,EVER14101,15,2014,M,43,S Africa,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16558,EVER14101,1,2014,M,30,Nepal,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16559,EVER14101,12,2014,M,44,Denmark,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16560,EVER14101,7,2014,F,42,S Africa/Zambia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16561,EVER14101,9,2014,M,30,Austria,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16562,EVER14101,14,2014,M,28,Belgium,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16563,EVER14101,11,2014,M,28,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16564,EVER14101,18,2014,M,62,China,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16565,EVER14101,8,2014,M,42,Austria,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16566,EVER14101,2,2014,M,72,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16567,EVER14101,5,2014,M,47,Austria,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16568,EVER14101,3,2014,M,44,France,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16569,EVER14101,4,2014,M,50,Australia,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16570,EVER14101,16,2014,M,62,Austria,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16571,EVER14101,10,2014,F,39,India,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16572,EVER14101,17,2014,M,50,Poland,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16573,EVER14101,6,2014,M,27,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16574,EVER14101,13,2014,M,30,Nepal,Exp Doctor,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Doctor,
16575,EVER14102,2,2014,F,30,USA,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
16576,EVER14102,18,2014,M,36,Nepal,Sirdar,False,False,na,na,na,N Col-NE Ridge,,,,False,False,False,False,False,False,na,0,True,North,Other,
16577,EVER14102,3,2014,M,43,India,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16578,EVER14102,19,2014,M,28,Nepal,H-A Worker,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16579,EVER14102,14,2014,M,55,Russia,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,False,False,False,False,False,na,0,True,North,Climber,
16580,EVER14102,13,2014,F,37,Hungary,BC Mgr (for Klein),False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Other,
16581,EVER14102,24,2014,M,44,Nepal,H-A Worker,False,True,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,35.0
16582,EVER14102,4,2014,M,53,Russia,Climber,False,False,na,na,na,N Col-NE Ridge,,,,False,False,False,False,False,False,na,0,True,North,Climber,
16583,EVER14102,8,2014,M,52,India,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16584,EVER14102,17,2014,M,46,Nepal,H-A Worker,False,False,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Other,35.0
16585,EVER14102,25,2014,M,40,Nepal,H-A Worker,False,False,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Other,35.0
16586,EVER14102,23,2014,M,38,Nepal,H-A Worker,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16587,EVER14102,5,2014,M,54,France,Climber,False,False,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,False,False,True,False,na,2,True,North,Climber,22.0
16588,EVER14102,6,2014,M,54,Belgium,Climber,False,False,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,False,False,True,False,na,2,True,North,Climber,22.0
16589,EVER14102,21,2014,M,34,Nepal,H-A Worker,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16590,EVER14102,16,2014,M,23,Nepal,H-A Worker,False,False,na,na,na,N Col-NE Ridge,,,,False,False,False,False,False,False,na,0,True,North,Other,
16591,EVER14102,15,2014,M,39,Nepal,H-A Worker,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16592,EVER14102,22,2014,M,35,Nepal,H-A Worker,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16593,EVER14102,20,2014,M,22,Nepal,H-A Worker,False,False,na,na,na,N Col-NE Ridge,,,,False,False,False,False,False,False,na,0,True,North,Other,
16594,EVER14102,7,2014,M,38,Hungary,Climber,False,False,24/05/2014,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,4,True,North,Climber,35.0
16595,EVER14102,11,2014,F,29,Nepal,Climber (with Arnot),False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Climber,
16596,EVER14102,10,2014,M,63,Poland,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16597,EVER14102,1,2014,M,72,USA,Leader,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Leader,104.0
16598,EVER14102,9,2014,M,33,Poland,Climber,False,False,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Climber,35.0
16599,EVER14102,12,2014,M,36,Bulgaria,Climber,False,True,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,35.0
16600,EVER14121,23,2014,M,30,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16601,EVER14121,22,2014,M,29,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16602,EVER14121,21,2014,M,27,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16603,EVER14121,35,2014,M,24,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16604,EVER14121,7,2014,M,41,China,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16605,EVER14121,24,2014,M,37,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16606,EVER14121,2,2014,M,30,China,Climbing Leader,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,0,True,North,Climber,
16607,EVER14121,27,2014,M,28,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16608,EVER14121,25,2014,M,30,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16609,EVER14121,33,2014,M,24,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16610,EVER14121,34,2014,M,21,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16611,EVER14121,32,2014,M,27,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16612,EVER14121,29,2014,M,37,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16613,EVER14121,31,2014,M,36,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,False,False,True,False,na,5,True,North,Other,104.0
16614,EVER14121,10,2014,M,30,China,H-A Cameraman,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16615,EVER14121,28,2014,M,24,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16616,EVER14121,26,2014,M,27,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16617,EVER14121,8,2014,M,37,China,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16618,EVER14121,12,2014,M,32,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16619,EVER14121,20,2014,M,29,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16620,EVER14121,1,2014,M,31,China,Leader,False,False,na,na,na,N Col-NE Ridge,,,,False,True,False,False,False,False,na,1,True,North,Leader,
16621,EVER14121,13,2014,M,25,China,H-A Assistant,False,False,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,3,True,North,Other,35.0
16622,EVER14121,15,2014,M,30,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16623,EVER14121,9,2014,M,23,China,H-A Assistant,False,False,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,3,True,North,Other,35.0
16624,EVER14121,16,2014,M,27,China,H-A Assistant,False,False,24/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,3,True,North,Other,35.0
16625,EVER14121,11,2014,M,29,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16626,EVER14121,30,2014,M,37,China,Rope Team,False,True,23/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,22.0
16627,EVER14121,6,2014,M,37,China,Climber,False,False,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,4,True,North,Climber,104.0
16628,EVER14121,18,2014,M,32,China,H-A Cameraman,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16629,EVER14121,4,2014,F,36,China,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16630,EVER14121,3,2014,F,37,China,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16631,EVER14121,5,2014,M,37,China,Climber,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Climber,104.0
16632,EVER14121,17,2014,M,31,China,H-A Assistant,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16633,EVER14121,14,2014,M,35,China,H-A Cameraman,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16634,EVER14121,19,2014,M,23,China,H-A Cameraman,False,True,25/05/2014,na,na,N Col-NE Ridge,,,,True,False,True,False,True,False,na,5,True,North,Other,104.0
16635,EVER14119,7,2014,M,63,Canada,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16636,EVER14119,1,2014,M,53,USA,Leader,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Leader,
16637,EVER14119,9,2014,F,43,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16638,EVER14119,8,2014,M,47,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16639,EVER14119,6,2014,F,45,USA,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16640,EVER14119,10,2014,F,27,Belgium,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16641,EVER14119,2,2014,M,27,UK,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
16642,EVER14119,3,2014,F,27,India,Climber,False,False,na,na,na,S Col-SE Ridge,,,,False,True,False,False,False,False,na,1,True,South,Climber,
